header
3478
"008","B","B",14,55,35,8
"008","B","B",15,30,40,8
"008","B","B",16,10,35,8
"008","B","B",16,45,40,8
"008","B","B",17,25,40,8
"008","B","B",18,5,50,8
"008","B","B",18,55,35,8
"008","B","B",19,30,40,8
"008","B","B",20,10,35,8
"008","B","B",20,45,45,8
"008","B","B",21,30,35,8
"008","B","B",22,5,45,8
"008","B","B",22,50,30,8
"008","B","B",23,25,30,8
"008","B","G",23,55,30,8
"008","G","B",6,0,35,9
"008","B","B",6,35,35,9
"008","B","B",7,10,40,9
"008","B","B",7,50,35,9
"008","B","B",8,25,40,9
"008","B","B",9,5,35,9
"008","B","B",9,40,40,9
"008","B","B",10,20,35,9
"008","B","B",10,55,40,9
"008","B","B",11,35,35,9
"008","B","B",12,10,40,9
"008","B","B",12,50,35,9
"008","B","B",13,25,40,9
"008","B","B",14,5,35,9
"008","B","B",14,40,40,9
"008","B","B",15,20,35,9
"008","B","B",15,55,40,9
"008","B","B",16,35,35,9
"008","B","B",17,10,40,9
"008","B","B",17,50,35,9
"008","B","B",18,25,40,9
"008","B","B",19,5,35,9
"008","B","G",19,40,20,9
"008","G","B",17,5,20,10
"008","B","B",17,25,45,10
"008","B","B",18,10,40,10
"008","B","B",18,50,40,10
"008","B","G",19,30,20,10
"008","G","B",5,40,30,11
"008","B","B",6,10,40,11
"008","B","B",6,50,40,11
"008","B","B",7,30,40,11
"008","B","G",8,10,10,11
"008","G","T",6,15,25,12
"008","T","B",6,40,15,12
"008","B","B",6,55,20,12
"008","B","B",7,15,40,12
"008","B","G",7,55,20,12
"009","G","B",5,45,20,13
"009","B","B",6,5,45,13
"009","B","B",6,50,40,13
"009","B","B",7,30,45,13
"009","B","B",8,15,40,13
"009","B","B",8,55,41,13
"009","B","B",9,36,40,13
"009","B","B",10,16,41,13
"009","B","B",10,57,40,13
"009","B","B",11,37,41,13
"009","B","B",12,18,40,13
"009","B","B",12,58,41,13
"009","B","B",13,39,40,13
"009","B","B",14,19,41,13
"009","B","B",15,0,40,13
"009","B","B",15,40,41,13
"009","B","B",16,21,40,13
"009","B","B",17,1,55,13
"009","B","B",17,56,40,13
"009","B","B",18,36,45,13
"009","B","B",19,21,40,13
"009","B","G",20,1,19,13
"009","G","B",6,0,22,14
"009","B","B",6,22,45,14
"009","B","B",7,7,40,14
"009","B","B",7,47,55,14
"009","B","B",8,42,40,14
"009","B","B",9,22,41,14
"009","B","B",10,3,40,14
"009","B","B",10,43,41,14
"009","B","B",11,24,40,14
"009","B","B",12,4,41,14
"009","B","B",12,45,40,14
"009","B","B",13,25,41,14
"009","B","B",14,6,40,14
"009","B","B",14,46,41,14
"009","B","B",15,27,40,14
"009","B","B",16,7,41,14
"009","B","B",16,48,40,14
"009","B","B",17,28,45,14
"009","B","B",18,13,40,14
"009","B","B",18,53,45,14
"009","B","B",19,38,40,14
"009","B","B",20,18,42,14
"009","B","B",21,0,40,14
"009","B","B",21,40,35,14
"009","B","B",22,15,45,14
"009","B","B",23,0,30,14
"009","B","B",23,30,40,14
"009","B","G",24,10,20,14
"009","G","B",5,25,30,15
"009","B","B",5,55,44,15
"009","B","B",6,39,45,15
"009","B","B",7,24,40,15
"009","B","B",8,4,45,15
"009","B","G",8,49,21,15
"009","G","B",16,40,25,15
"009","B","B",17,5,40,15
"009","B","B",17,45,45,15
"009","B","B",18,30,40,15
"009","B","B",19,10,55,15
"009","B","B",20,5,40,15
"009","B","B",20,45,50,15
"009","B","B",21,35,40,15
"009","B","B",22,15,35,15
"009","B","B",22,50,40,15
"009","B","B",23,30,40,15
"009","B","G",24,10,20,15
"009","G","B",5,50,26,16
"009","B","B",6,16,40,16
"009","B","B",6,56,45,16
"009","B","B",7,41,40,16
"009","B","B",8,21,48,16
"009","B","B",9,9,40,16
"009","B","B",9,49,41,16
"009","B","B",10,30,40,16
"009","B","B",11,10,41,16
"009","B","B",11,51,40,16
"009","B","B",12,31,41,16
"009","B","B",13,12,40,16
"009","B","B",13,52,41,16
"009","B","B",14,33,40,16
"009","B","B",15,13,41,16
"009","B","B",15,54,40,16
"009","B","B",16,34,48,16
"009","B","B",17,22,40,16
"009","B","B",18,2,45,16
"009","B","B",18,47,40,16
"009","B","G",19,27,13,16
"009","G","B",6,5,28,17
"009","B","B",6,33,40,17
"009","B","B",7,13,45,17
"009","B","B",7,58,40,17
"009","B","G",8,38,22,17
"009","G","B",17,15,24,17
"009","B","B",17,39,40,17
"009","B","B",18,19,45,17
"009","B","B",19,4,40,17
"009","B","B",19,44,48,17
"009","B","G",20,32,18,17
"010","G","T",5,25,65,18
"010","T","T",6,30,60,18
"010","T","T",7,30,60,18
"010","T","T",8,30,50,18
"010","T","T",9,20,50,18
"010","T","T",10,10,60,18
"010","T","T",11,10,60,18
"010","T","T",12,10,60,18
"010","T","T",13,10,55,18
"010","T","T",14,5,50,18
"010","T","T",14,55,50,18
"010","T","T",15,45,55,18
"010","T","T",16,40,60,18
"010","T","T",17,40,60,18
"010","T","T",18,40,60,18
"010","T","T",19,40,50,18
"010","T","T",20,30,55,18
"010","T","T",21,25,50,18
"010","T","T",22,15,50,18
"010","T","T",23,5,50,18
"010","T","G",23,55,20,18
"010","G","T",5,45,25,19
"010","T","T",6,10,55,19
"010","T","T",7,5,55,19
"010","T","T",8,0,55,19
"010","T","T",8,55,50,19
"010","T","T",9,45,55,19
"010","T","T",10,40,60,19
"010","T","T",11,40,60,19
"010","T","T",12,40,60,19
"010","T","T",13,40,50,19
"010","T","T",14,30,50,19
"010","T","T",15,20,50,19
"010","T","T",16,10,60,19
"010","T","T",17,10,60,19
"010","T","T",18,10,60,19
"010","T","T",19,10,55,19
"010","T","T",20,5,55,19
"010","T","T",21,0,50,19
"010","T","T",21,50,50,19
"010","T","T",22,40,50,19
"010","T","G",23,30,45,19
"010","G","T",5,40,65,20
"010","T","T",6,45,60,20
"010","T","T",7,45,60,20
"010","T","G",8,45,20,20
"010","G","T",10,0,25,20
"010","T","T",10,25,60,20
"010","T","T",11,25,60,20
"010","T","T",12,25,60,20
"010","T","G",13,25,20,20
"010","G","T",16,0,25,20
"010","T","T",16,25,60,20
"010","T","T",17,25,60,20
"528","G","T",17,0,75,21
"010","T","T",18,25,55,21
"010","T","G",19,20,20,21
"010","G","T",5,50,25,22
"010","T","T",6,15,60,22
"010","T","T",7,15,60,22
"010","T","G",8,15,20,22
"010","G","T",10,30,25,22
"010","T","T",10,55,60,22
"010","T","T",11,55,60,22
"010","T","T",12,55,60,22
"010","T","G",13,55,20,22
"010","G","T",16,30,25,22
"010","T","T",16,55,60,22
"010","T","T",17,55,60,22
"010","T","T",18,55,55,22
"010","T","G",19,50,20,22
"010","B","T",18,15,15,23
"010","T","G",18,30,60,23
"243","G","T",5,55,55,24
"243","T","T",6,50,70,24
"243","T","G",8,0,15,24
"243","G","T",17,10,20,24
"243","T","T",17,30,70,24
"010","T","G",19,0,50,24
"011","G","T",5,30,45,25
"011","T","T",6,15,40,25
"011","T","T",6,55,40,25
"011","T","T",7,35,40,25
"011","T","T",8,15,40,25
"011","T","T",8,55,50,25
"011","T","T",9,45,50,25
"011","T","T",10,35,50,25
"011","T","T",11,25,50,25
"011","T","T",12,15,50,25
"011","T","T",13,5,50,25
"011","T","T",13,55,50,25
"011","T","T",14,45,50,25
"011","T","T",15,35,50,25
"011","T","T",16,25,50,25
"011","T","T",17,15,40,25
"011","T","T",17,55,40,25
"011","T","T",18,35,40,25
"011","T","G",19,15,40,25
"011","G","T",6,0,35,26
"011","T","T",6,35,40,26
"011","T","T",7,15,40,26
"011","T","T",7,55,40,26
"011","T","T",8,35,45,26
"011","T","T",9,20,50,26
"011","T","T",10,10,50,26
"011","T","T",11,0,50,26
"011","T","T",11,50,50,26
"011","T","T",12,40,50,26
"011","T","T",13,30,50,26
"011","T","T",14,20,50,26
"011","T","T",15,10,50,26
"011","T","T",16,0,50,26
"011","T","T",16,50,45,26
"011","T","T",17,35,40,26
"011","T","T",18,15,40,26
"011","T","T",18,55,40,26
"011","T","T",19,35,40,26
"011","T","T",20,15,40,26
"011","T","T",20,55,40,26
"011","T","T",21,35,40,26
"011","T","T",22,15,40,26
"011","T","T",22,55,35,26
"011","T","G",23,30,50,26
"020","G","T",5,30,45,27
"020","T","T",6,15,55,27
"020","T","T",7,10,50,27
"020","T","T",8,0,50,27
"020","T","T",8,50,50,27
"020","T","T",9,40,45,27
"020","T","T",10,25,50,27
"020","T","T",11,15,50,27
"020","T","T",12,5,50,27
"020","T","T",12,55,50,27
"020","T","T",13,45,50,27
"020","T","T",14,35,50,27
"020","T","T",15,25,50,27
"020","T","T",16,15,50,27
"020","T","T",17,5,50,27
"020","T","T",17,55,50,27
"020","T","T",18,45,50,27
"020","T","T",19,35,45,27
"020","T","T",20,20,40,27
"020","T","T",21,0,40,27
"020","T","T",21,40,40,27
"020","T","T",22,20,35,27
"020","T","T",23,5,25,27
"020","T","G",23,30,20,27
"020","G","T",5,30,25,28
"020","T","T",5,55,50,28
"020","T","T",6,45,50,28
"020","T","T",7,35,50,28
"020","T","T",8,25,50,28
"020","T","T",9,15,50,28
"020","T","T",10,5,50,28
"020","T","T",10,55,50,28
"020","T","T",11,45,50,28
"020","T","T",12,35,50,28
"020","T","T",13,25,50,28
"020","T","T",14,15,50,28
"020","T","T",15,5,50,28
"020","T","T",15,55,50,28
"020","T","T",16,45,50,28
"020","T","T",17,35,50,28
"020","T","T",18,25,50,28
"020","T","G",19,15,45,28
"021","G","T",5,30,50,29
"021","T","T",6,20,55,29
"021","T","T",7,15,60,29
"021","T","T",8,15,65,29
"021","T","T",9,20,65,29
"021","T","T",10,25,65,29
"021","T","T",11,30,65,29
"021","T","T",12,35,65,29
"021","T","T",13,40,65,29
"021","T","T",14,45,65,29
"021","T","T",15,50,65,29
"021","T","T",16,55,65,29
"021","T","T",18,0,65,29
"021","T","T",19,5,60,29
"021","T","G",20,5,20,29
"021","G","T",5,35,15,30
"021","T","T",5,50,55,30
"021","T","T",6,45,65,30
"021","T","T",7,50,60,30
"021","T","T",8,50,60,30
"021","T","T",9,50,65,30
"021","T","T",10,55,65,30
"021","T","T",12,0,65,30
"021","T","T",13,5,65,30
"021","T","T",14,10,65,30
"021","T","T",15,15,65,30
"021","T","T",16,20,65,30
"021","T","T",17,25,65,30
"021","T","T",18,30,65,30
"021","T","T",19,35,50,30
"021","T","T",20,25,50,30
"021","T","T",21,15,60,30
"021","T","T",22,15,60,30
"021","T","G",23,15,50,30
"335","G","T",6,0,65,31
"335","T","T",7,5,60,31
"335","T","G",8,5,20,31
"335","G","T",12,0,40,31
"335","T","G",12,40,20,31
"335","G","T",17,0,25,31
"335","T","T",17,25,70,31
"335","T","G",18,35,55,31
"335","G","T",22,45,45,31
"021","T","G",23,30,55,31
"021","G","T",6,45,60,32
"021","T","G",7,45,5,32
"022","G","T",4,25,65,33
"022","T","T",5,30,57,33
"022","T","T",6,35,75,33
"022","T","T",7,50,80,33
"022","T","T",9,10,80,33
"022","T","T",10,30,80,33
"022","T","T",11,50,80,33
"022","T","T",13,10,80,33
"022","T","T",14,30,80,33
"022","T","T",15,50,85,33
"022","T","T",17,15,75,33
"022","T","G",18,30,65,33
"022","G","T",5,55,65,34
"022","T","T",7,0,70,34
"022","T","T",8,10,80,34
"022","T","T",9,30,80,34
"022","T","T",10,50,80,34
"022","T","T",12,10,80,34
"022","T","T",13,30,80,34
"022","T","T",14,50,80,34
"022","T","T",16,10,80,34
"022","T","T",17,30,80,34
"022","T","T",18,50,70,34
"022","T","T",20,0,70,34
"022","T","T",21,10,70,34
"022","T","T",22,20,70,34
"022","T","G",23,30,65,34
"022","G","T",6,0,65,35
"022","T","T",7,5,60,35
"022","T","G",8,5,20,35
"022","G","T",11,20,25,35
"022","T","T",11,45,80,35
"022","T","G",13,5,15,35
"022","G","T",16,35,25,35
"022","T","T",17,0,68,35
"022","T","G",18,8,67,35
"022","G","T",6,10,70,36
"022","T","T",7,20,70,36
"022","T","T",8,30,80,36
"022","T","T",9,50,80,36
"022","T","T",11,10,80,36
"022","T","T",12,30,80,36
"022","T","T",13,50,80,36
"022","T","T",15,10,80,36
"022","T","T",16,30,80,36
"022","T","T",17,50,90,36
"022","T","T",19,20,80,36
"022","T","T",20,40,70,36
"022","T","T",21,50,70,36
"022","T","G",23,10,55,36
"022","G","T",6,15,70,37
"040","T","G",7,35,45,37
"022","G","T",16,40,28,37
"022","T","T",17,8,74,37
"022","T","G",18,22,63,37
"022","G","T",6,20,75,38
"022","T","T",7,35,75,38
"022","T","T",8,50,80,38
"022","T","T",10,10,80,38
"022","T","T",11,30,80,38
"022","T","T",12,50,80,38
"022","T","T",14,10,80,38
"022","T","T",15,30,80,38
"022","T","T",16,50,85,38
"022","T","T",18,15,85,38
"022","T","G",19,40,60,38
"022","G","T",6,25,65,39
"022","T","G",7,30,65,39
"022","G","T",16,50,32,39
"022","T","G",17,22,63,39
"022","G","T",5,35,70,40
"022","T","T",6,45,60,40
"022","T","G",7,45,20,40
"022","G","T",16,40,75,40
"022","T","T",17,55,70,40
"022","T","G",19,5,60,40
"022","G","T",5,10,70,41
"512","T","T",6,20,35,41
"528","T","G",6,55,75,41
"022","G","T",17,15,25,41
"022","T","T",17,40,60,41
"022","T","G",18,40,65,41
"022","G","T",5,45,65,42
"335","T","T",6,50,40,42
"335","T","G",7,30,20,42
"022","G","T",6,15,60,43
"022","G","T",6,40,65,44
"022","G","T",6,30,60,45
"022","T","G",7,30,15,45
"022","G","T",10,50,20,45
"022","T","T",11,10,80,45
"022","T","G",12,30,15,45
"022","G","T",16,0,20,45
"022","T","T",16,20,80,45
"022","T","T",17,40,60,45
"022","T","G",18,40,65,45
"022","G","T",22,30,25,45
"022","T","G",22,55,60,45
"022","G","T",15,35,25,46
"022","T","T",16,0,80,46
"022","T","G",17,45,60,46
"023","G","T",6,25,45,47
"023","T","T",7,10,70,47
"023","T","T",8,20,80,47
"023","T","T",9,40,80,47
"023","T","T",11,0,80,47
"023","T","T",12,20,80,47
"023","T","T",13,40,80,47
"023","T","T",15,0,80,47
"023","T","T",16,20,80,47
"023","T","T",17,40,80,47
"023","T","T",19,0,70,47
"023","T","T",20,10,60,47
"023","T","T",21,10,60,47
"023","T","T",22,10,60,47
"023","T","G",23,10,50,47
"023","G","T",5,45,45,48
"528","T","B",6,35,25,48
"460","B","B",7,0,25,48
"460","B","T",7,25,35,48
"221","T","B",8,5,35,48
"221","B","B",8,40,35,48
"221","T","B",9,15,35,48
"221","B","B",9,50,35,48
"221","T","B",10,25,35,48
"221","B","B",11,0,35,48
"221","T","B",11,35,35,48
"221","B","B",12,10,35,48
"221","T","B",12,45,35,48
"221","B","B",13,20,35,48
"221","T","B",13,55,35,48
"221","B","B",14,30,35,48
"221","T","B",15,5,35,48
"221","B","B",15,40,35,48
"221","T","G",16,15,55,48
"460","G","T",17,25,30,48
"460","T","G",17,55,70,48
"221","G","T",5,40,50,49
"221","T","T",6,30,65,49
"221","T","G",7,35,20,49
"221","G","T",17,5,20,49
"221","T","T",17,25,70,49
"221","T","T",18,35,70,49
"221","T","G",19,45,15,49
"023","G","T",6,40,65,50
"023","T","T",7,45,60,50
"023","T","T",8,45,80,50
"023","T","T",10,5,80,50
"023","T","T",11,25,80,50
"023","T","T",12,45,80,50
"023","T","T",14,5,80,50
"023","T","T",15,25,80,50
"023","T","T",16,45,80,50
"023","T","T",18,5,80,50
"023","T","T",19,25,75,50
"023","T","T",20,40,60,50
"023","T","T",21,40,60,50
"023","T","T",22,40,50,50
"023","T","G",23,30,45,50
"023","G","T",5,55,50,51
"023","T","T",6,45,65,51
"023","T","T",7,50,80,51
"023","T","T",9,10,80,51
"023","T","T",10,30,80,51
"023","T","T",11,50,80,51
"023","T","T",13,10,80,51
"023","T","T",14,30,80,51
"023","T","T",15,50,80,51
"023","T","T",17,10,80,51
"023","T","T",18,30,80,51
"023","T","T",19,50,60,51
"023","T","G",20,50,20,51
"023","G","T",6,10,55,52
"722","T","T",7,5,45,52
"722","T","G",7,50,20,52
"023","G","T",16,55,25,52
"023","T","T",17,20,80,52
"023","T","G",18,40,60,52
"023","G","T",6,0,55,53
"023","T","T",6,55,60,53
"023","T","G",7,55,20,53
"023","G","T",17,10,20,53
"023","T","T",17,30,60,53
"023","T","G",18,30,55,53
"023","G","T",5,30,50,54
"023","T","T",6,20,65,54
"528","T","G",7,25,60,54
"023","G","T",17,30,20,54
"023","T","T",17,50,85,54
"023","T","G",19,15,50,54
"023","G","T",6,30,60,55
"023","T","T",7,30,60,55
"023","T","G",8,30,20,55
"023","G","T",6,30,55,56
"023","T","G",7,25,15,56
"023","G","T",16,40,20,56
"023","T","T",17,0,75,56
"023","T","G",18,15,65,56
"026","G","T",5,30,60,57
"026","T","T",6,30,80,57
"026","T","T",7,50,80,57
"026","T","T",9,10,80,57
"026","T","T",10,30,80,57
"026","T","T",11,50,80,57
"026","T","T",13,10,80,57
"026","T","T",14,30,80,57
"026","T","T",15,50,80,57
"026","T","T",17,10,80,57
"026","T","T",18,30,80,57
"026","T","T",19,50,80,57
"026","T","T",21,10,80,57
"026","T","T",22,30,60,57
"026","T","G",23,30,50,57
"026","G","T",6,0,70,58
"026","T","T",7,10,80,58
"026","T","G",8,30,15,58
"026","G","T",10,55,15,58
"026","T","T",11,10,80,58
"026","T","T",12,30,80,58
"026","T","G",13,50,15,58
"026","G","T",17,35,15,58
"026","T","T",17,50,80,58
"026","T","G",19,10,70,58
"040","G","T",5,25,25,59
"040","T","T",5,50,45,59
"040","T","T",6,35,40,59
"040","T","T",7,15,55,59
"040","T","T",8,10,50,59
"040","T","T",9,0,50,59
"040","T","T",9,50,50,59
"040","T","T",10,40,50,59
"040","T","T",11,30,50,59
"040","T","T",12,20,50,59
"040","T","T",13,10,50,59
"040","T","T",14,0,50,59
"040","T","T",14,50,50,59
"040","T","T",15,40,50,59
"040","T","T",16,30,55,59
"040","T","T",17,25,50,59
"040","T","T",18,15,50,59
"040","T","T",19,5,50,59
"040","T","G",19,55,20,59
"040","G","T",5,50,50,60
"040","T","T",6,50,40,60
"040","T","T",7,40,50,60
"040","T","T",8,30,55,60
"040","T","T",9,25,50,60
"040","T","T",10,15,50,60
"040","T","T",11,5,50,60
"040","T","T",11,55,50,60
"040","T","T",12,45,50,60
"040","T","T",13,35,50,60
"040","T","T",14,25,50,60
"040","T","T",15,15,50,60
"040","T","T",16,5,50,60
"040","T","T",16,55,50,60
"040","T","T",17,45,50,60
"040","T","T",18,35,50,60
"040","T","T",19,25,45,60
"040","T","T",20,10,40,60
"040","T","T",20,50,40,60
"040","T","T",21,30,40,60
"040","T","T",22,10,40,60
"040","T","T",23,50,40,60
"040","T","T",24,30,40,60
"040","T","G",25,10,15,60
"201","G","T",6,0,95,61
"040","T","T",7,45,50,61
"040","T","G",8,35,20,61
"040","G","T",16,50,20,62
"040","T","T",17,10,50,62
"040","T","T",18,0,50,62
"040","T","T",18,50,45,62
"040","T","G",19,35,25,62
"531","G","T",5,50,25,63
"531","T","T",6,15,50,63
"040","T","T",7,5,55,63
"040","T","T",8,0,50,63
"040","T","G",8,50,15,63
"531","G","T",17,30,75,63
"531","T","G",18,45,20,63
"234","G","T",5,55,55,64
"734","T","T",6,50,55,64
"040","T","G",7,50,65,64
"040","G","T",6,0,25,65
"040","T","B",6,25,20,65
"040","G","T",6,45,25,65
"461","T","B",7,10,30,65
"201","G","B",5,55,55,66
"201","G","B",6,50,35,66
"040","T","G",7,25,45,66
"201","G","T",17,30,25,66
"201","T","G",17,55,85,66
"041","G","T",5,35,55,67
"041","T","T",6,30,60,67
"041","T","T",7,30,60,67
"041","T","T",8,30,60,67
"041","T","T",9,30,60,67
"041","T","T",10,30,60,67
"041","T","T",11,30,60,67
"041","T","T",12,30,60,67
"041","T","T",13,30,60,67
"041","T","T",14,30,60,67
"041","T","T",15,30,60,67
"041","T","T",16,30,60,67
"041","T","T",17,30,60,67
"041","T","T",18,30,60,67
"041","T","T",19,30,60,67
"041","T","T",20,30,60,67
"041","T","T",21,30,60,67
"041","T","T",22,30,60,67
"041","T","G",23,30,50,67
"041","G","T",5,40,20,68
"041","T","T",6,0,60,68
"041","T","T",7,0,60,68
"041","T","T",8,0,60,68
"041","T","T",9,0,60,68
"041","T","T",10,0,60,68
"041","T","T",11,0,60,68
"041","T","T",12,0,60,68
"041","T","T",13,0,60,68
"041","T","T",14,0,60,68
"041","T","T",15,0,60,68
"041","T","T",16,0,60,68
"041","T","T",17,0,60,68
"041","T","T",18,0,60,68
"041","T","G",19,0,50,68
"131","G","T",5,30,50,69
"131","T","T",6,20,60,69
"131","T","T",7,20,55,69
"131","T","G",8,15,30,69
"131","G","T",11,25,20,69
"131","T","T",11,45,70,69
"131","T","T",12,55,65,69
"131","T","T",14,0,60,69
"131","T","T",15,0,60,69
"131","T","T",16,0,60,69
"131","T","T",17,0,70,69
"131","T","T",18,10,60,69
"131","T","G",19,10,20,69
"131","G","T",5,35,55,70
"131","T","T",6,30,55,70
"131","T","T",7,25,65,70
"131","T","T",8,30,70,70
"131","T","T",9,40,60,70
"131","T","T",10,40,60,70
"131","T","T",11,40,60,70
"131","T","T",12,40,60,70
"131","T","G",13,40,20,70
"131","G","T",16,25,25,70
"131","T","T",16,50,60,70
"131","T","T",17,50,60,70
"131","T","T",18,50,70,70
"131","T","T",20,0,60,70
"131","T","T",21,0,60,70
"131","T","T",22,0,60,70
"131","T","T",23,0,60,70
"131","T","G",24,0,20,70
"131","G","T",6,5,50,71
"131","T","T",6,55,55,71
"131","T","T",7,50,70,71
"131","T","T",9,0,70,71
"131","T","T",10,10,60,71
"131","T","T",11,10,60,71
"131","T","T",12,10,70,71
"131","T","T",13,20,60,71
"131","T","T",14,20,70,71
"131","T","T",15,30,60,71
"131","T","T",16,30,60,71
"131","T","T",17,30,60,71
"131","T","T",18,30,60,71
"131","T","T",19,30,60,71
"131","T","T",20,30,60,71
"131","T","T",21,30,60,71
"131","T","T",22,30,60,71
"131","T","G",23,30,50,71
"137","G","T",4,15,75,72
"137","T","T",5,30,45,72
"137","T","T",6,15,65,72
"137","T","T",7,20,49,72
"137","T","G",8,9,26,72
"137","G","T",11,45,26,72
"137","T","T",12,11,55,72
"137","T","T",13,6,55,72
"137","T","T",14,1,66,72
"137","T","T",15,7,55,72
"137","T","T",16,2,55,72
"137","T","T",16,57,58,72
"137","T","T",17,55,55,72
"137","T","T",18,50,62,72
"137","T","T",19,52,55,72
"137","T","T",20,47,55,72
"137","T","T",21,42,55,72
"137","T","T",22,37,53,72
"137","T","G",23,30,50,72
"137","G","T",5,10,45,73
"137","T","T",5,55,70,73
"137","T","T",7,5,55,73
"137","T","T",8,0,60,73
"137","T","T",9,0,55,73
"137","T","T",9,55,55,73
"137","T","T",10,50,55,73
"137","T","T",11,45,55,73
"137","T","T",12,40,55,73
"137","T","T",13,35,55,73
"137","T","T",14,30,55,73
"137","T","T",15,25,55,73
"137","T","T",16,20,59,73
"137","T","T",17,19,58,73
"137","T","T",18,17,55,73
"137","T","T",19,12,58,73
"137","T","G",20,10,20,73
"137","G","T",5,40,50,74
"137","T","T",6,30,60,74
"137","T","T",7,30,50,74
"137","T","T",8,20,58,74
"137","T","T",9,18,55,74
"137","T","T",10,13,55,74
"137","T","T",11,8,55,74
"137","T","T",12,3,55,74
"137","T","T",12,58,55,74
"137","T","T",13,53,55,74
"137","T","T",14,48,55,74
"137","T","T",15,43,55,74
"137","T","T",16,38,55,74
"137","T","T",17,33,55,74
"137","T","T",18,28,55,74
"137","T","T",19,23,65,74
"137","T","T",20,28,55,74
"137","T","T",21,23,55,74
"137","T","T",22,18,55,74
"137","T","T",23,13,55,74
"137","T","T",24,8,52,74
"137","T","G",25,0,20,74
"137","G","T",5,50,50,75
"137","T","T",6,40,60,75
"137","T","T",7,40,51,75
"137","T","G",8,31,24,75
"137","G","T",11,15,25,75
"137","T","G",11,40,50,75
"205","G","T",16,20,48,75
"137","T","T",17,8,58,75
"137","T","T",18,6,55,75
"137","T","G",19,1,19,75
"137","G","T",6,40,55,76
"137","T","T",7,35,67,76
